Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
8/31/2010,0.1242959112,0.04312713489
9/30/2010,0.05084291155,0.02299804625
10/29/2010,0.1150373011,0.01559295815
11/30/2010,0.07850525953,0.0113476395
12/31/2010,0.06071473916,0.01660464652
1/31/2011,0.154480332,0.05172182109
2/28/2011,0.1550918287,0.02381307191
3/31/2011,-0.03341782548,0.01421248795
4/29/2011,-0.1738033933,0.01157400031
5/31/2011,-0.07080282673,0.009979252509
6/30/2011,-0.07053055439,0.01251319768
7/29/2011,-0.1924479065,0.009569451016
8/31/2011,0.04814116353,0.008521186217
9/30/2011,0.2402023378,0.006692366666
10/31/2011,0.05876078259,-0.002148459307
11/30/2011,-0.01911334717,0.00189139472
12/30/2011,0.08017501626,0.003837613274
1/31/2012,0.04536983363,0.008193036272
2/29/2012,-0.02066403668,0.008091938309
3/30/2012,-0.1746446069,0.009659111126
4/30/2012,-0.2097904479,0.006272592321
5/31/2012,0.01786989133,0.007484633939
6/29/2012,0.1261103451,0.008430963289
7/31/2012,0.04549769488,0.007239850628
