Date,ln(St) - ln(St-k),"ln(Ft,t-k) - ln(St-k)"
8/31/2009,0.0982033362,0.0199511393
9/30/2009,0.1193272428,0.01199139713
10/30/2009,-0.05592223485,0.01583962033
11/30/2009,0.03225058038,0.03375471704
12/31/2009,0.04987523437,0.01549837296
1/29/2010,0.166758386,0.01498665652
2/26/2010,-0.07445540214,0.00812047688
3/31/2010,-0.0989236508,0.01333194369
4/30/2010,-0.08761360525,0.0410868601
5/31/2010,-0.02837166932,0.02824594922
6/30/2010,0.05607743998,0.01327307744
7/30/2010,0.03244202164,0.01385412587
8/31/2010,0.156550927,0.04312713489
9/30/2010,0.1336251969,0.02299804625
10/29/2010,0.1107602753,0.01559295815
11/30/2010,0.1434970245,0.0113476395
12/31/2010,0.1502033063,0.01660464652
1/31/2011,0.2200835936,0.05172182109
2/28/2011,0.05607074164,0.02381307191
3/31/2011,-0.1082001318,0.01421248795
4/29/2011,-0.1698239138,0.01157400031
5/31/2011,-0.1453128607,0.009979252509
6/30/2011,-0.1884684269,0.01251319768
7/29/2011,-0.0263688704,0.009569451016
8/31/2011,0.1222644652,0.008521186217
9/30/2011,0.2248398187,0.006692366666
10/31/2011,0.05500995453,-0.002148459307
11/30/2011,0.06481249715,0.00189139472
12/30/2011,0.04161900557,0.003837613274
1/31/2012,0.06326180764,0.008193036272
2/29/2012,-0.2132006176,0.008091938309
3/30/2012,-0.1918984739,0.009659111126
4/30/2012,-0.1746666896,0.006272592321
5/31/2012,0.1088564781,0.007484633939
6/29/2012,0.08062145326,0.008430963289
7/31/2012,-0.02797626764,0.007239850628
